HEADER_START
C_ID;C_Nome;IDP_ID;IDP_Nome;LI_ID;LI_Nr;ITID_152_;ITID_155_;ITID_161_;ITID_169_;DataOra;SeparatoreDecimale_Format;DataOra_Format;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;5,7;74,3;0;0;06/07/2011 16:42:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;5,3;69,2;0;0;06/07/2011 16:52:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;3;64,3;0;0;06/07/2011 17:02:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;4,5;59,2;0;0;06/07/2011 17:12:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;4,1;54,3;0;0;06/07/2011 17:22:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;3,7;49,5;0;0;06/07/2011 17:32:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;3,3;44,6;0;0;06/07/2011 17:42:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;2,9;39,7;0;0;06/07/2011 17:52:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;2,5;34,7;0;0;06/07/2011 18:02:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;1,2;29,2;0;0;06/07/2011 18:12:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;1,7;8,6;0;0;06/07/2011 18:22:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;1,3;7,5;0;0;06/07/2011 18:32:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;1;6,7;0;0;06/07/2011 18:42:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;0,7;6;0;0;06/07/2011 18:52:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;0,5;5,1;0;0;06/07/2011 19:02:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;0,2;4,3;0;0;06/07/2011 19:12:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;0;3,4;0;0;06/07/2011 19:22:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;0;2,6;0;0;06/07/2011 19:32:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;0;1,8;0;0;06/07/2011 19:42:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;0;1,1;0;0;06/07/2011 19:52:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;0;0,6;0;0;06/07/2011 20:02:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;0;0,3;0;0;06/07/2011 20:12:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;0;0,2;0;0;06/07/2011 20:22:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;0;0,1;0;0;06/07/2011 20:32:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;0;0,1;0;0;06/07/2011 20:42:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;0;0,1;0;0;06/07/2011 20:52:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;0;0,1;0;0;06/07/2011 21:02:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;0;0,1;0;0;06/07/2011 21:12:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;0;0,1;0;0;06/07/2011 21:22:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;0;0,1;0;0;06/07/2011 21:32:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;0;0,1;0;0;06/07/2011 21:42:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;0;0,1;0;0;06/07/2011 21:52:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;0;0,1;0;0;06/07/2011 22:02:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;0;0,1;0;0;06/07/2011 22:12:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;0;0,1;0;0;06/07/2011 22:22:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;0;0,1;0;0;06/07/2011 22:32:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;0;0,1;0;0;06/07/2011 22:42:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;0;0,1;0;0;06/07/2011 22:52:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;0;0,1;0;0;06/07/2011 23:02:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;0;0,1;0;0;06/07/2011 23:12:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;0;0,1;0;0;06/07/2011 23:22:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;0;0,1;0;0;06/07/2011 23:32:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;0;0,1;0;0;06/07/2011 23:42:33;,;dd/MM/yyyy HH:mm:ss;
2;Area Energia s.r.l.;2;Cegim srl-Commessa 10-88-84,70kWp;1;1;0;0,1;0;0;06/07/2011 23:52:33;,;dd/MM/yyyy HH:mm:ss;
DATA_END
