HEADER_START
C_ID;C_Nome;IDP_ID;IDP_Nome;LI_ID;LI_Nr;ITID_141_;ITID_152_;ITID_155_;ITID_181_;ITID_182_;ITID_183_;DataOra;SeparatoreDecimale_Format;DataOra_Format;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;112;1,6;0;0;0;0;20/10/2011 07:09:20;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;0;2,9;0;0;0;0;20/10/2011 07:19:20;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;112;2,4;0;0;0;0;20/10/2011 07:29:20;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;114;0,7;0;0;0;0;20/10/2011 07:39:20;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;124;1,2;0;0;0;0;20/10/2011 07:49:20;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;134;1,1;0;0;0;0;20/10/2011 08:07:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;153;12,9;0;0;0;0;20/10/2011 08:17:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;169;16,8;0;0;0;0;20/10/2011 08:27:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;183;17,6;0;0;0;0;20/10/2011 08:37:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;200;13,8;0;0;0;0;20/10/2011 08:47:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;211;16,7;0;0;0;0;20/10/2011 08:57:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;223;12,2;0;0;0;0;20/10/2011 09:07:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;238;11,7;0;0;0;0;20/10/2011 09:17:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;259;14,2;0;0;0;0;20/10/2011 09:27:46;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;294;19,4;0;0;0;0;20/10/2011 09:37:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;321;35,5;0;0;0;0;20/10/2011 09:47:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;344;26,1;0;0;0;0;20/10/2011 09:57:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;360;24,7;0;0;0;0;20/10/2011 10:07:46;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;380;16,9;0;0;0;0;20/10/2011 10:17:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;394;16,5;0;0;0;0;20/10/2011 10:27:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;405;17,4;0;0;0;0;20/10/2011 10:37:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;413;11,7;0;0;0;0;20/10/2011 10:47:46;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;423;7,9;0;0;0;0;20/10/2011 10:57:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;434;9,1;0;0;0;0;20/10/2011 11:07:46;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;457;12,1;0;0;0;0;20/10/2011 11:17:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;475;20,4;0;0;0;0;20/10/2011 11:27:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;496;19,1;0;0;0;0;20/10/2011 11:37:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;518;20,5;0;0;0;0;20/10/2011 11:47:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;539;21,9;0;0;0;0;20/10/2011 11:57:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;549;21,7;0;0;0;0;20/10/2011 12:07:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;558;10,9;0;0;0;0;20/10/2011 12:17:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;567;8,5;0;0;0;0;20/10/2011 12:27:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;578;9,2;0;0;0;0;20/10/2011 12:37:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;590;11;0;0;0;0;20/10/2011 12:47:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;597;12;0;0;0;0;20/10/2011 12:57:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;603;7,7;0;0;0;0;20/10/2011 13:07:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;611;5,4;0;0;0;0;20/10/2011 13:17:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;627;8,4;0;0;0;0;20/10/2011 13:27:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;644;15,2;0;0;0;0;20/10/2011 13:37:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;653;16,2;0;0;0;0;20/10/2011 13:47:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;663;10,1;0;0;0;0;20/10/2011 13:57:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;672;10,3;0;0;0;0;20/10/2011 14:07:46;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;677;9,1;0;0;0;0;20/10/2011 14:17:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;680;5,1;0;0;0;0;20/10/2011 14:27:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;683;3,4;0;0;0;0;20/10/2011 14:37:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;684;2,7;0;0;0;0;20/10/2011 14:47:46;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;685;1,6;0;0;0;0;20/10/2011 14:57:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;685;1,2;0;0;0;0;20/10/2011 15:07:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;686;0,1;0;0;0;0;20/10/2011 15:17:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;686;0,2;0;0;0;0;20/10/2011 15:27:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;686;0,2;0;0;0;0;20/10/2011 15:37:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;686;0,1;0;0;0;0;20/10/2011 15:47:46;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;686;0;0;0;0;0;20/10/2011 15:57:46;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0,1;0;0;0;0;20/10/2011 16:07:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0,5;0;0;0;0;20/10/2011 16:17:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0,2;0;0;0;0;20/10/2011 16:27:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0,1;0;0;0;0;20/10/2011 16:37:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 16:47:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 16:57:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 17:07:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 17:17:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 17:27:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 17:37:46;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 17:47:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 17:57:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 18:07:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 18:17:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 18:27:46;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 18:37:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 18:47:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 18:57:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 19:07:46;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 19:17:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 19:27:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 19:37:46;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 19:47:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 19:57:46;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 20:07:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 20:17:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 20:27:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 20:37:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 20:47:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 20:57:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 21:07:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 21:17:46;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 21:27:46;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 21:37:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 21:47:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 21:57:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 22:07:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 22:17:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 22:27:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 22:37:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 22:47:46;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 22:57:46;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 23:07:46;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 23:17:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 23:27:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 23:37:45;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;687;0;0;0;0;0;20/10/2011 23:47:46;,;dd/MM/yyyy HH:mm:ss;
39;Treia;55;0941 - Treia 1 - 660.960 kWp;54;1;0;0;0;0;0;0;20/10/2011 23:57:45;,;dd/MM/yyyy HH:mm:ss;
DATA_END
